Id,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
1308,8072,0,746,0,244,990,990,0,0,990,1,0,1,0,3,480,0,64,0,0,0,0,138000
1309,12000,0,144,608,172,924,1122,0,0,1122,1,0,1,0,2,528,0,36,0,0,0,0,147000
1310,7153,88,1200,0,78,1278,1294,0,0,1294,1,0,2,0,3,496,112,51,0,0,0,0,179200
1311,17500,0,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,567,0,207,162,0,0,0,335000
1312,8814,80,925,0,349,1274,1274,0,0,1274,1,0,2,0,3,508,264,98,0,0,0,0,203000
1313,9572,336,482,0,971,1453,1453,1357,0,2810,0,0,2,1,4,750,500,0,0,0,0,0,302000
1314,14774,165,0,0,1393,1393,1422,1177,0,2599,0,0,2,1,4,779,668,30,0,0,0,0,333168
1315,8190,0,732,0,216,948,948,0,0,948,1,0,1,0,3,280,0,36,0,0,0,0,119000
1316,11075,0,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,576,280,0,0,0,0,0,206900
1317,10226,270,0,0,1622,1622,1630,0,0,1630,1,0,2,0,3,860,172,42,0,0,0,0,295493
1318,4230,0,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,466,0,241,0,0,0,0,208900
1319,14781,178,0,0,1753,1753,1787,0,0,1787,0,0,2,0,3,748,198,150,0,0,0,0,275000
1320,10215,132,492,0,372,864,948,0,0,948,0,0,1,0,3,248,0,0,0,0,0,0,111000
1321,8400,0,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,442,114,0,0,0,216,0,156500
1322,6627,0,0,0,0,0,720,0,0,720,0,0,1,0,2,287,0,0,0,0,0,0,72500
1323,10186,0,674,0,76,750,1061,862,0,1923,1,0,2,1,3,564,240,39,0,0,0,0,190000
1324,5330,0,280,0,140,420,708,0,0,708,0,0,1,0,2,0,164,0,0,0,0,0,82500
1325,9986,428,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,895,0,49,0,0,0,0,147000
1326,3636,0,0,0,796,796,796,0,0,796,0,0,1,0,2,0,0,0,100,0,0,0,55000
1327,4270,0,544,0,0,544,774,0,0,774,0,0,1,0,3,0,0,0,286,0,0,0,79000
1328,6600,0,641,0,175,816,816,0,0,816,0,1,1,0,3,264,0,0,0,0,0,0,130500
1329,10440,0,493,0,1017,1510,1584,1208,0,2792,0,0,2,0,5,520,0,547,0,0,480,0,256000
1330,9084,0,0,0,935,935,955,677,0,1632,0,0,2,1,3,462,0,28,0,0,0,0,176500
1331,10000,410,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,825,144,45,0,0,0,0,227000
1332,10780,0,483,0,428,911,954,0,0,954,0,0,1,0,3,576,0,0,0,0,0,0,132500
1333,8877,0,690,0,126,816,816,0,0,816,1,0,1,0,2,288,0,0,0,0,0,0,100000
1334,7200,0,0,0,803,803,803,557,0,1360,0,0,1,1,2,297,0,65,190,0,0,0,125500
1335,2368,312,765,0,0,765,765,600,0,1365,0,0,1,1,3,440,0,36,0,0,0,0,125000
1336,9650,360,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,630,0,16,0,0,0,0,167900
1337,9246,564,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,506,0,211,0,0,0,0,135000
1338,4118,0,0,0,693,693,693,0,0,693,0,0,1,0,2,0,0,20,0,0,0,0,52500
1339,13450,0,700,0,216,916,920,941,0,1861,1,0,2,1,3,492,146,91,0,0,0,0,200000
1340,9560,0,360,0,504,864,864,0,0,864,0,0,1,0,3,288,0,0,0,0,0,0,128500
1341,8294,0,0,0,858,858,872,0,0,872,0,0,1,0,3,480,0,0,0,0,0,0,123000
1342,13695,0,814,0,300,1114,1114,0,0,1114,1,0,1,0,3,576,0,78,0,0,0,0,155000
1343,9375,149,0,0,1284,1284,1284,885,0,2169,0,0,2,1,3,647,192,87,0,0,0,0,228500
1344,7558,0,0,0,896,896,1172,741,0,1913,0,0,1,1,3,342,0,0,0,0,0,0,177000
1345,11103,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,440,0,0,0,0,0,0,155835
1346,6000,0,250,0,710,960,960,0,0,960,0,0,1,0,2,308,0,0,168,0,0,0,108500
1347,20781,0,297,68,1203,1568,2156,0,0,2156,0,0,2,0,3,508,0,80,0,290,0,0,262500
1348,15306,100,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,712,0,0,0,0,0,0,283463
1349,16196,0,1443,0,39,1482,1494,0,0,1494,1,0,2,0,3,514,402,25,0,0,0,0,215000
1350,5250,0,259,0,425,684,938,1215,205,2358,0,0,2,0,4,0,0,54,20,0,0,0,122000
1351,11643,368,500,0,748,1248,1338,1296,0,2634,1,1,2,2,6,968,0,0,0,0,0,0,200000
1352,9247,318,319,0,539,858,858,858,0,1716,0,0,1,1,4,490,0,84,0,0,120,0,171000
1353,6000,0,0,0,698,698,786,390,0,1176,0,0,1,0,2,624,210,0,0,0,0,0,134900
1354,14720,579,816,0,1217,2033,2053,1185,0,3238,1,0,2,1,4,666,283,86,0,0,0,0,410000
1355,10316,0,735,0,257,992,992,873,0,1865,1,0,2,1,3,839,0,184,0,0,0,0,235000
1356,10192,143,0,0,570,570,1222,698,0,1920,0,0,3,0,4,487,0,98,0,0,0,0,170000
1357,9477,65,340,0,524,864,892,0,0,892,0,0,1,0,3,264,0,0,0,0,0,0,110000
1358,12537,0,734,0,344,1078,1078,0,0,1078,1,0,1,1,3,500,0,0,0,0,0,0,149900
1359,2117,216,378,0,378,756,769,804,0,1573,0,0,2,1,3,440,0,32,0,0,0,0,177500
1360,16737,66,1447,0,533,1980,1980,0,0,1980,1,0,2,0,3,770,194,45,0,0,0,0,315000
1361,9842,0,0,0,612,612,990,1611,0,2601,0,0,3,1,4,621,183,0,301,0,0,0,189000
1362,16158,16,1274,0,256,1530,1530,0,0,1530,1,0,2,0,3,430,168,36,0,0,0,0,260000
1363,12513,0,0,0,715,715,1281,457,0,1738,0,0,2,0,4,368,55,0,0,0,0,0,104900
1364,8499,0,0,0,616,616,616,796,0,1412,0,0,2,1,3,432,0,36,0,0,0,0,156932
1365,3180,0,0,0,600,600,520,600,80,1200,0,0,2,1,2,480,0,166,0,0,0,0,144152
1366,7500,0,533,0,281,814,814,860,0,1674,1,0,2,1,3,663,0,96,0,0,0,0,216000
1367,9179,158,633,0,240,873,882,908,0,1790,1,0,2,1,3,588,0,88,0,0,0,0,193000
1368,2665,0,548,173,36,757,925,550,0,1475,0,0,2,0,4,336,104,26,0,0,0,0,127000
1369,4435,170,685,0,163,848,848,0,0,848,1,0,1,0,1,420,140,0,0,0,0,0,144000
1370,10635,171,370,972,315,1657,1668,0,0,1668,1,0,2,0,3,502,0,262,0,0,0,0,232000
1371,5400,0,315,105,420,840,840,534,0,1374,0,0,1,0,2,338,0,0,198,0,0,0,105000
1372,9600,0,831,0,161,992,1661,0,0,1661,1,0,1,0,3,377,0,28,0,0,178,0,165500
1373,9750,0,975,0,133,1108,1108,989,0,2097,1,0,2,1,3,583,253,170,0,0,0,0,274300
1374,11400,705,1282,0,1351,2633,2633,0,0,2633,1,0,2,1,2,804,314,140,0,0,0,0,466500
1375,10625,0,0,0,1026,1026,1026,932,0,1958,0,0,2,1,3,936,154,210,0,0,0,0,250000
1376,10991,80,0,0,1571,1571,1571,0,0,1571,0,0,2,0,3,722,100,36,0,0,0,0,239000
1377,6292,0,384,0,384,768,790,0,0,790,0,0,1,0,2,160,0,141,0,0,0,0,91000
1378,10998,0,408,420,156,984,984,620,0,1604,0,0,2,0,3,660,0,68,0,0,0,0,117000
1379,1953,408,309,0,174,483,483,504,0,987,0,0,1,1,2,264,72,0,0,0,0,0,83000
1380,9735,0,0,0,384,384,754,640,0,1394,0,0,2,1,3,400,100,0,0,0,0,0,167500
1381,8212,0,203,0,661,864,864,0,0,864,1,0,1,0,2,200,0,0,96,0,0,0,58500
1382,12925,0,865,0,340,1205,2117,0,0,2117,0,0,2,1,4,550,0,42,0,0,0,0,237500
1383,7200,0,0,0,596,596,998,764,0,1762,1,0,1,1,4,576,36,0,221,0,0,0,157000
1384,25339,0,0,0,816,816,1416,0,0,1416,0,0,2,0,3,576,0,0,112,0,0,0,112000
1385,9060,0,204,0,356,560,698,560,0,1258,0,0,1,0,2,280,0,0,0,0,0,0,105000
1386,5436,0,735,0,61,796,796,358,0,1154,1,0,1,0,3,240,0,96,0,0,0,0,125500
1387,16692,184,790,469,133,1392,1392,1392,0,2784,1,0,3,1,5,564,0,112,0,0,440,519,250000
1388,8520,0,168,546,0,714,1664,862,0,2526,0,0,2,0,5,216,88,15,0,0,0,0,136000
1389,14892,160,1320,0,426,1746,1746,0,0,1746,1,0,2,0,3,758,201,39,0,0,0,0,377500
1390,6000,0,375,0,360,735,869,349,0,1218,0,1,1,0,3,440,0,0,0,0,0,0,131000
1391,9100,244,1400,0,125,1525,1525,0,0,1525,1,0,2,0,3,541,219,36,0,0,0,0,235000
1392,8944,0,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,792,0,152,0,0,0,0,124000
1393,7838,0,769,0,95,864,900,0,0,900,1,0,1,0,3,288,175,144,0,0,0,0,123000
1394,10800,0,0,0,482,482,1221,691,0,1912,0,0,2,0,3,672,0,25,212,0,0,0,163000
1395,4045,45,1070,0,286,1356,1500,0,0,1500,1,0,2,0,2,648,161,20,0,0,0,0,246578
1396,12665,245,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,642,144,39,0,0,0,0,281213
1397,57200,0,353,334,60,747,1687,0,0,1687,1,0,1,0,3,572,0,0,50,0,0,0,160000
1398,6120,0,0,0,939,939,939,574,0,1513,0,0,1,1,4,180,24,0,150,0,0,0,137500
1399,7200,0,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,240,0,0,168,0,0,0,138000
1400,6171,0,264,0,712,976,1160,448,0,1608,0,0,2,1,3,216,147,16,0,0,0,0,137450
1401,6000,0,0,0,862,862,950,208,0,1158,0,0,1,0,3,208,0,0,112,0,0,0,120000
1402,7415,0,759,0,80,839,864,729,0,1593,1,0,2,1,3,398,100,75,0,0,0,0,193000
1403,6762,0,0,0,1286,1286,1294,0,0,1294,0,0,2,0,2,662,168,55,0,0,0,0,193879
1404,15256,84,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,754,168,160,0,0,0,0,282922
1405,10410,0,0,0,672,672,694,520,0,1214,0,0,1,0,3,936,216,0,160,0,0,0,105000
1406,3842,174,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,482,128,53,0,0,155,0,275000
1407,8445,0,656,0,112,768,768,0,0,768,1,0,1,0,2,396,58,0,0,0,0,0,133000
1408,8780,0,625,0,208,833,833,0,0,833,1,0,1,0,3,0,0,0,0,0,0,0,112000
1409,7740,0,0,0,622,622,741,622,0,1363,0,0,1,0,3,528,0,0,0,0,168,0,125500
1410,20544,123,0,0,791,791,1236,857,0,2093,0,0,2,1,3,542,364,63,0,0,0,0,215000
1411,12420,0,666,0,278,944,944,896,0,1840,1,0,2,1,3,622,0,45,0,0,0,0,230000
1412,9600,0,120,0,736,856,1112,556,0,1668,0,0,1,1,3,271,0,0,0,0,0,0,140000
1413,7200,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,420,0,0,0,0,0,0,90000
1414,10994,366,976,0,868,1844,1844,0,0,1844,1,0,2,0,2,620,165,44,0,0,0,0,257000
1415,13053,0,0,0,833,833,1053,795,0,1848,0,0,1,1,4,370,0,0,0,0,220,0,207000
1416,3635,130,988,0,398,1386,1569,0,0,1569,0,1,2,0,1,660,143,20,0,0,0,0,175900
1417,11340,0,0,0,777,777,1246,1044,0,2290,0,0,2,0,4,560,0,0,114,0,0,0,122500
1418,16545,731,781,0,503,1284,1310,1140,0,2450,1,0,2,1,3,1069,0,126,0,0,0,0,340000
1419,9204,0,25,872,247,1144,1144,0,0,1144,1,0,1,1,3,336,0,88,0,0,0,0,124000
1420,16381,312,1110,0,734,1844,1844,0,0,1844,1,0,2,0,3,540,0,73,216,0,0,0,223000
1421,11700,420,404,0,304,708,708,708,0,1416,0,0,2,1,3,776,0,169,0,0,119,0,179900
1422,4043,0,360,0,709,1069,1069,0,0,1069,0,0,2,0,2,440,0,55,0,0,165,0,127500
1423,4435,170,686,0,162,848,848,0,0,848,1,0,1,0,1,420,140,0,0,0,0,0,136500
1424,19690,0,0,0,697,697,1575,626,0,2201,0,0,2,0,4,432,586,236,0,0,0,738,274970
1425,9503,0,457,374,193,1024,1344,0,0,1344,1,0,1,0,2,484,316,28,0,0,0,0,144000
1426,10721,243,0,0,1252,1252,1252,0,0,1252,0,0,1,0,3,528,0,39,0,0,0,0,142000
1427,10944,448,1000,0,223,1223,1223,904,0,2127,1,0,2,1,3,525,171,132,0,0,0,0,271000
1428,10930,0,580,0,333,913,1048,510,0,1558,1,0,1,1,3,288,0,0,0,0,0,0,140000
1429,7200,294,510,0,278,788,804,0,0,804,1,0,1,0,2,240,0,0,154,0,0,0,119000
1430,12546,310,678,0,762,1440,1440,0,0,1440,0,0,2,0,3,467,0,0,99,0,0,0,182900
1431,21930,0,0,0,732,732,734,1104,0,1838,0,0,2,1,4,372,100,40,0,0,0,0,192140
1432,4928,0,958,0,0,958,958,0,0,958,0,0,2,0,2,440,0,60,0,0,0,0,143750
1433,10800,0,0,0,656,656,968,0,0,968,0,0,2,0,4,216,0,0,0,0,0,0,64500
1434,10261,318,0,0,936,936,962,830,0,1792,1,0,2,1,3,451,0,0,0,0,0,0,186500
1435,17400,0,936,0,190,1126,1126,0,0,1126,1,0,2,0,3,484,295,41,0,0,0,0,160000
1436,8400,237,0,0,1319,1319,1537,0,0,1537,1,0,1,1,3,462,0,36,0,0,0,0,174000
1437,9000,0,616,0,248,864,864,0,0,864,0,0,1,0,3,528,0,0,0,0,0,0,120500
1438,12444,426,1336,0,596,1932,1932,0,0,1932,1,0,2,0,2,774,0,66,0,304,0,0,394617
1439,7407,0,600,0,312,912,1236,0,0,1236,1,0,1,0,2,923,0,158,158,0,0,0,149700
1440,11584,96,315,110,114,539,1040,685,0,1725,0,0,2,1,3,550,0,88,216,0,0,0,197000
1441,11526,0,0,0,588,588,1423,748,384,2555,0,0,2,0,3,672,431,0,0,0,0,0,191000
1442,4426,147,697,0,151,848,848,0,0,848,1,0,1,0,1,420,149,0,0,0,0,0,149300
1443,11003,160,765,0,252,1017,1026,981,0,2007,1,0,2,1,3,812,168,52,0,0,0,0,310000
1444,8854,0,0,0,952,952,952,0,0,952,0,0,1,0,2,192,0,98,0,0,40,0,121000
1445,8500,106,0,0,1422,1422,1422,0,0,1422,0,0,2,0,3,626,192,60,0,0,0,0,179600
1446,8400,0,187,627,0,814,913,0,0,913,1,0,1,0,3,240,0,0,252,0,0,0,129000
1447,26142,189,593,0,595,1188,1188,0,0,1188,0,0,1,0,3,312,261,39,0,0,0,0,157900
1448,10000,438,1079,0,141,1220,1220,870,0,2090,1,0,2,1,3,556,0,65,0,0,0,0,240000
1449,11767,0,0,0,560,560,796,550,0,1346,0,0,1,1,2,384,168,24,0,0,0,0,112000
1450,1533,0,553,0,77,630,630,0,0,630,1,0,1,0,1,0,0,0,0,0,0,0,92000
1451,9000,0,0,0,896,896,896,896,0,1792,0,0,2,2,4,0,32,45,0,0,0,0,136000
1452,9262,194,0,0,1573,1573,1578,0,0,1578,0,0,2,0,3,840,0,36,0,0,0,0,287090
1453,3675,80,547,0,0,547,1072,0,0,1072,1,0,1,0,2,525,0,28,0,0,0,0,145000
1454,17217,0,0,0,1140,1140,1140,0,0,1140,0,0,1,0,3,0,36,56,0,0,0,0,84500
1455,7500,0,410,0,811,1221,1221,0,0,1221,1,0,2,0,2,400,0,113,0,0,0,0,185000
1456,7917,0,0,0,953,953,953,694,0,1647,0,0,2,1,3,460,0,40,0,0,0,0,175000
1457,13175,119,790,163,589,1542,2073,0,0,2073,1,0,2,0,3,500,349,0,0,0,0,0,210000
1458,9042,0,275,0,877,1152,1188,1152,0,2340,0,0,2,0,4,252,0,60,0,0,0,0,266500
1459,9717,0,49,1029,0,1078,1078,0,0,1078,1,0,1,0,2,240,366,0,112,0,0,0,142125
1460,9937,0,830,290,136,1256,1256,0,0,1256,1,0,1,1,3,276,736,68,0,0,0,0,147500
